"","GID_0","NAME_0","GID_1","NAME_1","NL_NAME_1","GID_2","NAME_2","VARNAME_2","NL_NAME_2","TYPE_2","ENGTYPE_2","CC_2","HASC_2"
"183566","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.30_1","Koumi",NA,"小海町","Machi","Town",NA,NA
"183893","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.31_1","Matsukawa",NA,"松川町","Machi","Town",NA,NA
"183448","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.32_1","Matsumoto",NA,"松本市","Shi","City",NA,"JP.NN.MT"
"183609","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.33_1","Minamiaiki",NA,"南相木村","Mura","Village",NA,NA
"183615","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.34_1","Minamimak",NA,"南牧村","Mura","Village",NA,NA
"183707","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.35_1","Minamiminowa",NA,"南箕輪村","Mura","Village",NA,NA
"183667","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.36_1","Minowa",NA,"箕輪町","Machi","Town",NA,NA
"183775","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.37_1","Miyada",NA,"宮田村","Mura","Village",NA,NA
"183426","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.38_1","Miyota",NA,"御代田","Machi","Town",NA,NA
"183250","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.39_1","Nagano",NA,"長野市","Shi","City",NA,"JP.NN.NG"
"183486","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.40_1","Nagawa",NA,"長和町","Machi","Town",NA,NA
"183879","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.41_1","Nagiso",NA,"南木曽町","Machi","Town",NA,NA
"183882","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.42_1","Nakagawa",NA,"中川村","Mura","Village",NA,NA
"183320","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.43_1","Nakajō",NA,"中条村","Mura","Village",NA,NA
"183245","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.44_1","Nakano",NA,"中野市","Shi","City",NA,"JP.NN.NK"
"184147","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.45_1","Neba",NA,"根羽村","Mura","Village",NA,NA
"183190","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.46_1","Nozawaonsen",NA,"野沢温泉村","Mura","Village",NA,NA
"183291","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.47_1","Obuse",NA,"小布施町","Machi","Town",NA,NA
"183311","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.48_1","Ogawa",NA,"小川村","Mura","Village",NA,NA
"183549","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.49_1","Okaya",NA,"岡谷市","Shi","City",NA,"JP.NN.OK"
"183812","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.50_1","Ōkuwa",NA,"大桑村","Mura","Village",NA,NA
"183317","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.51_1","Ōmachi",NA,"大町市","Shi","City",NA,NA
"183383","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.52_1","Omi",NA,"麻績村","Mura","Village",NA,NA
"183863","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.53_1","Ōshika",NA,"大鹿村","Mura","Village",NA,NA
"183702","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.54_1","Ōtaki",NA,"王滝村","Mura","Village",NA,NA
"183221","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.55_1","Otari",NA,"小谷村","Mura","Village",NA,NA
"183173","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.56_1","Sakae",NA,"栄村","Mura","Village",NA,NA
"183375","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.57_1","Sakaki",NA,"坂城町","Machi","Town",NA,NA
"183480","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.58_1","Saku",NA,"佐久市","Shi","City",NA,"JP.NN.SK"
"183544","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.59_1","Sakuho",NA,"佐久穂町","Machi","Town",NA,NA
"183941","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.60_1","Seinaiji",NA,"清内路村","Mura","Village",NA,NA
"184053","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.61_1","Shimojō",NA,"下條村","Mura","Village",NA,NA
"183550","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.62_1","Shimosuwa",NA,"下諏訪町","Machi","Town",NA,NA
"183238","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.63_1","Shinano",NA,"信濃町","Machi","Town",NA,NA
"183338","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.64_1","Shinshūshin",NA,"信州新町","Machi","Town",NA,NA
"183548","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.65_1","Shiojiri",NA,"塩尻市","Shi","City",NA,"JP.NN.SJ"
"183575","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.66_1","Suwa",NA,"諏訪市","Shi","City",NA,"JP.NN.SG"
"183308","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.67_1","Suzaka",NA,"須坂市","Shi","City",NA,"JP.NN.SZ"
"183965","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.68_1","Takagi",NA,"喬木村","Mura","Village",NA,NA
"183917","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.69_1","Takamori",NA,"高森町","Machi","Town",NA,NA
"183303","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.70_1","Takayama",NA,"高山村","Mura","Village",NA,NA
"183468","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.71_1","Tateshina",NA,"立科町","Machi","Town",NA,NA
"183613","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.72_1","Tatsuno",NA,"辰野町","Machi","Town",NA,NA
"184151","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.73_1","Tenryū",NA,"天龍村","Mura","Village",NA,NA
"183415","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.74_1","Tōmi",NA,"東御市","Shi","City",NA,NA
"183933","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.75_1","Toyooka",NA,"豊丘村","Machi","Town",NA,NA
"183360","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.76_1","Ueda",NA,"上田市","Shi","City",NA,"JP.NN.UD"
"183409","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.77_1","Unknown3",NA,NA,"Unknown","Unknown",NA,NA
"183688","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.78_1","Unknown4",NA,NA,"Unknown","Unknown",NA,NA
"184152","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.79_1","Urugi",NA,"売木村","Mura","Village",NA,NA
"183533","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.80_1","Yamagata",NA,"山形村","Mura","Village",NA,NA
"183251","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.81_1","Yamanouchi",NA,"山ノ内町","Machi","Town",NA,NA
"184063","JPN","Japan","JPN.26_1","Nagano","長野県","JPN.26.82_1","Yasuoka",NA,"泰阜村","Mura","Village",NA,NA
"185161","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.1_1","Emukae",NA,"江迎町","Machi","Town",NA,NA
"185346","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.2_1","Gotō",NA,"五島市","Shi","City",NA,NA
"185231","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.3_1","Hasami",NA,"波佐見町","Machi","Town",NA,NA
"185254","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.4_1","Higashisonogi",NA,"東彼杵町","Machi","Town",NA,"JP.NS.HS"
"185147","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.5_1","Hirado",NA,"平戸市","Shi","City",NA,"JP.NS.HR"
"184943","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.6_1","Iki",NA,"壱岐市","Shi","City",NA,"JP.NS.IK"
"185316","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.7_1","Isahaya",NA,"諫早市","Shi","City",NA,"JP.NS.IS"
"185259","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.8_1","Kawatana",NA,"川棚町","Machi","Town",NA,NA
"185124","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.9_1","Matsuura",NA,"松浦市","Shi","City",NA,"JP.NS.MT"
"185389","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.10_1","Minamishimabara",NA,"南島原市","Shi","City",NA,NA
"185342","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.11_1","Nagasaki",NA,"長崎市","Shi","City",NA,"JP.NS.NG"
"185312","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.12_1","Nagayo",NA,"長与町","Machi","Town",NA,NA
"185225","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.13_1","Ojika",NA,"小値賀町","Machi","Town",NA,NA
"185275","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.14_1","Ōmura",NA,"大村市","Shi","City",NA,NA
"185286","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.15_1","Saikai",NA,"西海市","Shi","City",NA,NA
"185189","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.16_1","Sasebo",NA,"佐世保市","Shi","City",NA,"JP.NS.SS"
"185186","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.17_1","Saza",NA,"佐々町","Machi","Town",NA,NA
"185168","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.18_1","Shikamachi",NA,"鹿町町","Machi","Town",NA,NA
"185320","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.19_1","Shimabara",NA,"島原市","Shi","City",NA,"JP.NS.SH"
"185311","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.20_1","Shinkamigotō",NA,"新上五島町","Machi","Town",NA,NA
"185319","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.21_1","Togitsu",NA,"時津町","Machi","Town",NA,NA
"184735","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.22_1","Tsushima",NA,"対馬市","Shi","City",NA,"JP.NS.TS"
"185313","JPN","Japan","JPN.27_1","Naoasaki","長崎県","JPN.27.23_1","Unzen",NA,"雲仙市","Shi","City",NA,NA
"184590","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.1_1","Ando",NA,"安堵町","Machi","Town",NA,NA
"184662","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.2_1","Asuka",NA,"明日香村","Mura","Village",NA,NA
"184708","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.3_1","Gojō",NA,"五條市","Shi","City",NA,NA
"184667","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.4_1","Gose",NA,"御所市","Machi","Town",NA,"JP.NR.GS"
"184570","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.5_1","Heguri",NA,"平群町","Machi","Town",NA,NA
"184666","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.6_1","Higashiyoshino",NA,"東吉野村","Mura","Village",NA,NA
"184576","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.7_1","Ikaruga",NA,"斑鳩町","Machi","Town",NA,NA
"184507","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.8_1","Ikoma",NA,"生駒市","Shi","City",NA,"JP.NR.IG"
"184799","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.9_1","Kamikitayama",NA,"上北山村","Mura","Village",NA,NA
"184618","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.10_1","Kanmaki",NA,"上牧町","Machi","Town",NA,NA
"184616","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.11_1","Kashiba",NA,"香芝市","Shi","City",NA,"JP.NR.KB"
"184635","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.12_1","Kashihara",NA,"橿原市","Shi","City",NA,"JP.NR.KH"
"184633","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.13_1","Katsuragi",NA,"葛城市","Shi","City",NA,NA
"184605","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.14_1","Kawai",NA,"河合町","Machi","Town",NA,NA
"184727","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.15_1","Kawakami",NA,"川上村","Mura","Village",NA,NA
"184601","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.16_1","Kawanishi Town",NA,"川西町","Machi","Town",NA,NA
"184620","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.17_1","Kōryō",NA,"広陵町","Machi","Town",NA,NA
"184747","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.18_1","Kurotaki",NA,"黒滝村","Mura","Village",NA,NA
"184642","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.19_1","Mitsue",NA,"御杖村","Mura","Village",NA,NA
"184608","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.20_1","Miyake",NA,"三宅町","Machi","Town",NA,NA
"184520","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.21_1","Nara",NA,"奈良市","Shi","City",NA,"JP.NR.NR"
"184805","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.22_1","Nosegawa",NA,"野迫川村","Mura","Village",NA,NA
"184599","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.23_1","Ōji",NA,"王寺町","Machi","Town",NA,NA
"184696","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.24_1","Ōyodo",NA,"大淀町","Machi","Town",NA,NA
"184609","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.25_1","Sakurai",NA,"桜井市","Shi","City",NA,"JP.NR.SK"
"184592","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.26_1","Sangō",NA,"三郷町","Machi","Town",NA,NA
"184719","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.27_1","Shimoichi",NA,"下市町","Machi","Town",NA,NA
"184841","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.28_1","Shimokitayama",NA,"下北山村","Mura","Village",NA,NA
"184627","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.29_1","Soni",NA,"曽爾村","Mura","Village",NA,NA
"184671","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.30_1","Takatori",NA,"高取町","Machi","Town",NA,NA
"184617","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.31_1","Tawaramoto",NA,"田原本町","Machi","Town",NA,NA
"184775","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.32_1","Tenkawa",NA,"天川村","Mura","Village",NA,NA
"184581","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.33_1","Tenri",NA,"天理市","Shi","City",NA,"JP.NR.TN"
"184833","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.34_1","Totsukawa",NA,"十津川村","Mura","Village",NA,NA
"184583","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.35_1","Uda",NA,"宇陀市","Shi","City",NA,"JP.NR.UD"
"184568","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.36_1","Yamatokōriyama",NA,"大和郡山市","Shi","City",NA,NA
"184636","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.37_1","Yamatotakada",NA,"大和高田市","Shi","City",NA,"JP.NR.YT"
"184550","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.38_1","Yamazoe",NA,"山添村","Machi","Town",NA,NA
"184682","JPN","Japan","JPN.28_1","Nara","奈良県","JPN.28.39_1","Yoshino",NA,"吉野町","Machi","Town",NA,"JP.NR.YS"
"182798","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.1_1","Aga",NA,"阿賀町","Machi","Town",NA,NA
"182784","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.2_1","Agano",NA,"阿賀野市","Shi","City",NA,NA
"182549","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.3_1","Awashimaura",NA,"粟島浦村","Machi","Town",NA,NA
"182831","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.4_1","Gosen",NA,"五泉市","Shi","City",NA,"JP.NI.GS"
"183134","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.5_1","Itoigawa",NA,"糸魚川市","Shi","City",NA,"JP.NI.IT"
"182919","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.6_1","Izumozaki",NA,"出雲崎町","Machi","Town",NA,NA
"183071","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.7_1","Jōetsu",NA,"上越市","Shi","City",NA,NA
"182862","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.8_1","Kamo",NA,"加茂市","Shi","City",NA,NA
"183005","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.9_1","Kariwa",NA,"刈羽村","Mura","Village",NA,"JP.NI.KR"
"182957","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.10_1","Kashiwazaki",NA,"柏崎市","Shi","City",NA,"JP.NI.KW"
"183073","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.11_1","Kawaguchi",NA,"川口町","Machi","Town",NA,NA
"183113","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.12_1","Minamiuonuma",NA,"南魚沼市","Shi","City",NA,"JP.NI.MN"
"182909","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.13_1","Mitsuke",NA,"見附市","Shi","City",NA,"JP.NI.MT"
"182525","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.14_1","Murakami",NA,"村上市","Shi","City",NA,"JP.NI.MR"
"183164","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.15_1","Myōkō",NA,"妙高市","Shi","City",NA,NA
"182861","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.16_1","Nagaoka",NA,"長岡市","Shi","City",NA,NA
"182746","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.17_1","Niigata",NA,"新潟市","Shi","City",NA,"JP.NI.NT"
"183042","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.18_1","Ojiya",NA,"小千谷市","Shi","City",NA,"JP.NI.OJ"
"182657","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.19_1","Sado",NA,"佐渡市","Shi","City",NA,"JP.NI.SD"
"182867","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.20_1","Sanjō",NA,"三条市","Shi","City",NA,NA
"182731","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.21_1","Seirō",NA,"聖籠町","Machi","Town",NA,NA
"182669","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.22_1","Sekikawa",NA,"関川村","Mura","Village",NA,NA
"182721","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.23_1","Shibata",NA,"新発田市","Shi","City",NA,NA
"182849","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.24_1","Tagami",NA,"田上町","Machi","Town",NA,NA
"182675","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.25_1","Tainai",NA,"胎内市","Shi","City",NA,NA
"183100","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.26_1","Tōkamachi",NA,"十日町市","Shi","City",NA,NA
"182851","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.27_1","Tsubame",NA,"燕市","Shi","City",NA,"JP.NI.TS"
"183166","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.28_1","Tsunan",NA,"津南町","Machi","Town",NA,NA
"183019","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.29_1","Uonuma",NA,"魚沼市","Shi","City",NA,NA
"182859","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.30_1","Yahiko",NA,"弥彦村","Mura","Village",NA,NA
"183202","JPN","Japan","JPN.29_1","Niigata","新潟県","JPN.29.31_1","Yuzawa",NA,"湯沢町","Machi","Town",NA,NA
"185153","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.1_1","Beppu",NA,"別府市","Shi","City",NA,"JP.OT.BP"
"185241","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.2_1","Bungo-ōno",NA,"豊後大野市","Shi","City",NA,NA
"185014","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.3_1","Bungotakada",NA,"豊後高田市","Shi","City",NA,"JP.OT.BN"
"185125","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.4_1","Hiji",NA,"日出町","Machi","Town",NA,NA
"184989","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.5_1","Himeshima",NA,"姫島村","Mura","Village",NA,NA
"185114","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.6_1","Hita",NA,"日田市","Shi","City",NA,"JP.OT.HG"
"185075","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.7_1","Kitsuki",NA,"杵築市","Shi","City",NA,"JP.OT.KT"
"185173","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.8_1","Kokonoe",NA,"九重町","Machi","Town",NA,NA
"185010","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.9_1","Kunisaki",NA,"国東市","Shi","City",NA,NA
"185141","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.10_1","Kusu",NA,"玖珠町","Machi","Town",NA,"JP.OT.KS"
"185040","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.11_1","Nakatsu",NA,"中津市","Shi","City",NA,"JP.OT.NT"
"185180","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.12_1","Ōita",NA,"大分市","Shi","City",NA,NA
"185350","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.13_1","Saiki",NA,"佐伯市","Shi","City",NA,"JP.OT.SK"
"185235","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.14_1","Taketa",NA,"竹田市","Shi","City",NA,"JP.OT.TK"
"185246","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.15_1","Tsukumi",NA,"津久見市","Shi","City",NA,"JP.OT.TS"
"185070","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.16_1","Usa",NA,"宇佐市","Shi","City",NA,"JP.OT.UG"
"185223","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.17_1","Usuki",NA,"臼杵市","Shi","City",NA,"JP.OT.UK"
"185163","JPN","Japan","JPN.30_1","Oita","大分県","JPN.30.18_1","Yufu",NA,"由布市","Shi","City",NA,NA
"184390","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.1_1","Akaiwa",NA,"赤磐","Shi","City",NA,"JP.OY.AK"
"184610","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.2_1","Asakuchi",NA,"浅口市","Shi","City",NA,"JP.OY.AS"
"184541","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.3_1","Bizen",NA,"備前市","Shi","City",NA,"JP.OY.BZ"
"184587","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.4_1","Hayashima",NA,"早島町","Machi","Town",NA,NA
"184530","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.5_1","Ibara",NA,"井原市","Shi","City",NA,"JP.OY.IB"
"184118","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.6_1","Kagamino",NA,"鏡野町","Machi","Town",NA,NA
"184740","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.7_1","Kasaoka",NA,"笠岡市","Shi","City",NA,"JP.OY.KS"
"184384","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.8_1","Kibichūō",NA,"吉備中央町","Machi","Town",NA,NA
"184364","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.9_1","Kumenan",NA,"久米南町","Machi","Town",NA,NA
"184684","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.10_1","Kurashiki",NA,"倉敷市","Shi","City",NA,"JP.OY.KR"
"184125","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.11_1","Maniwa",NA,"真庭市","Shi","City",NA,"JP.OY.MN"
"184213","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.12_1","Mimasaka",NA,"美作市","Shi","City",NA,NA
"184326","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.13_1","Misaki",NA,"美咲町","Machi","Town",NA,NA
"184219","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.14_1","Nagi",NA,"奈義町","Machi","Town",NA,NA
"184657","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.15_1","Naoshima",NA,"直島町","Machi","Town",NA,NA
"184221","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.16_1","Niimi",NA,"新見市","Shi","City",NA,"JP.OY.NM"
"184186","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.17_1","Nishiawakura",NA,"西粟倉村","Mura","Village",NA,NA
"184595","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.18_1","Okayama",NA,"岡山市","Shi","City",NA,"JP.OY.OY"
"184637","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.19_1","Satoshō",NA,"里庄町","Machi","Town",NA,NA
"184538","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.20_1","Setouchi",NA,"瀬戸内市","Shi","City",NA,NA
"184180","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.21_1","Shinjō",NA,"新庄村","Mura","Village",NA,NA
"184661","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.22_1","Shōdoshima",NA,"小豆島町","Machi","Town",NA,NA
"184283","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.23_1","Shōō",NA,"勝央町","Machi","Town",NA,NA
"184506","JPN","Japan","JPN.31_1","Okayama","岡山県","JPN.31.24_1","Sōja",NA,"総社市","Shi","City",NA,NA
